rule,width,beta2,seed,layer,h0,rho_init,final_loss,mean_h_final,ratio_final,t_depart,late_rel_std,cv_h_final,t_1e-02,t_1e-03,t_1e-04,t_1e-06
E,256,0.99,1,W2,0.005658393242175085,2.127008444748815,3.211959132322429e-30,0.004790248814970255,4.610048178197646e+32,200,1.321642354125188,33.94456100463867,304,326,466,569
E,256,0.99,1,W3,0.005662155845798632,2.127714267518539,3.211959132322429e-30,0.00017332081915810704,1.6668995623629157e+31,300,0.9903861707876691,46.48919677734375,304,326,466,569
E,256,0.99,1,W4,0.0056573050902888255,2.1268042758387664,3.211959132322429e-30,0.000250889512244612,2.4149793710316864e+31,300,0.8814488062983331,68.06043243408203,304,326,466,569
E,256,0.99,1,W5,0.005987609734452937,2.1879043397934503,3.211959132322429e-30,30.914142608642578,2.811539818647591e+36,100,1.0134409450447,4.778973579406738,304,326,466,569
E,256,0.99,2,W1,0.0004933460733583795,0.6338296786231529,0.0,10.77648639678955,1.189504330604614e+37,100,2.2773295843626213,7.98959493637085,317,402,501,664
E,256,0.99,2,W2,0.005666266976370915,2.1284852025026866,0.0,0.010606935247778893,1.0193736489022228e+33,200,2.162049860944679,65.70640563964844,317,402,501,664
E,256,0.99,2,W3,0.005660382870668124,2.127381706194572,0.0,0.0003321385011076927,3.1953168659311863e+31,300,2.0308581479144094,17.82745933532715,317,402,501,664
E,256,0.99,2,W4,0.0056604072651211795,2.1273862822751055,0.0,0.0005865221028216183,5.64257345743607e+31,200,2.022285500078764,81.2645034790039,317,402,501,664
E,256,0.99,2,W5,0.005711294891719924,2.1369108044855456,0.0,101.87354278564453,9.71331209788621e+36,100,1.5942509038027979,8.890137672424316,317,402,501,664
E,512,0.9995,0,W1,0.0004850992903645447,0.6286159268749019,0.0,0.02103303000330925,1845.3671954424779,100,0.8424789209936547,3.6701345443725586,178,264,720,1962
E,512,0.9995,0,W2,0.007998006711819706,2.5281418775573514,0.0,0.00038426523678936064,2.0448475089803377,7400,0.17319676038020076,18.416915893554688,178,264,720,1962
E,512,0.9995,0,W3,0.008000021554571853,2.5284599022641827,0.0,0.00027034422964788973,1.4382604596674813,,0.22473952291660135,23.089458465576172,178,264,720,1962
E,512,0.9995,0,W4,0.008007928049759987,2.5297074847537218,0.0,0.00025619551888667047,1.3616420689780089,,0.2361707445291395,8.618745803833008,178,264,720,1962
E,512,0.9995,0,W5,0.008016584040419295,2.5310726265640087,0.0,0.038228534162044525,202.95973628765276,100,0.7565470199975338,4.171004295349121,178,264,720,1962
E,512,0.9995,1,W1,0.0004895665432493997,0.6314455413165502,0.0,0.00843666959553957,733.4506613648176,100,0.12157547297235394,4.975924015045166,142,177,433,1246
E,512,0.9995,1,W2,0.008011136912949777,2.5302136425269084,0.0,0.0003120830515399575,1.658011825620578,,0.2288344629008627,21.099761962890625,142,177,433,1246
E,512,0.9995,1,W3,0.0080073831988541,2.529621531323955,0.0,0.00026454453472979367,1.4061115490334528,,0.25792190095491,4.488541603088379,142,177,433,1246
E,512,0.9995,1,W4,0.008005438875569901,2.529314779098672,0.0,0.00025216571521013975,1.3406409693541375,,0.26871019024137305,3.8083748817443848,142,177,433,1246
E,512,0.9995,1,W5,0.00804004134258849,2.5347683967907013,0.0,0.05493760481476784,290.8191716223714,100,0.25139200715702087,12.96461296081543,142,177,433,1246
E,512,0.9995,2,W1,0.0004919127978085513,0.6329266218047633,0.0,0.00966562144458294,836.2829728581489,100,0.2132712671801743,10.746278762817383,131,256,488,1546
